"DISASTER","STATE","COUNTY","CITY","ZIP_CODE","VALID_REGISTRATIONS","AVERAGE_FEMA_INSPECTED_DAMAGE","TOTAL_INSPECTED","TOTAL_DAMAGE","NO_FEMA_INSPECTED_DAMAGE","FEMA_INSPECTED_DAMAGE_BETWEEN_1_10K","FEMA_INSPECTED_DAMAGE_BETWEEN_10K_20K","FEMA_INSPECTED_DAMAGE_BETWEEN_20K_30K","FEMA_INSPECTED_DAMAGE_GT_30K","APPROVED_FOR_FEMA_ASSISTANCE","TOTAL_APPROVED_IHP_AMOUNT","REPAIR_REPLACE_AMOUNT","RENTAL_AMOUNT"
4332,"TX","Bastrop (County)","LA GRANGE",78945,2,1276,2,2553,1,1,0,0,0,1,3238,0,3238
4332,"TX","Fort Bend (County)","PEARLAND",77584,113,86,30,2594,22,8,0,0,0,16,9677,1411,0
4332,"TX","Harris (County)","HOSUTON",77084,1,2713,1,2713,0,1,0,0,0,1,500,0,0
4332,"TX","Karnes (County)","FALLS CITY",78113,5,553,5,2765,2,3,0,0,0,1,1149,0,0
4332,"TX","Jackson (County)","FRANCITAS",77961,14,385,8,3081,3,5,0,0,0,3,1263,263,0
4332,"TX","Jefferson (County)","ORANGE",77630,5,1035,3,3104,1,2,0,0,0,1,500,0,0
4332,"TX","Fort Bend (County)","HOUSTON",77489,16,394,8,3155,6,2,0,0,0,7,8173,2261,2912
4332,"TX","Bastrop (County)","DEL VALLE",78617,7,532,6,3190,4,2,0,0,0,0,0,0,0
4332,"TX","Harris (County)","WALLISVILLE",77597,1,3194,1,3194,0,1,0,0,0,0,0,0,0
4332,"TX","Galveston (County)","GALVESTON",77553,2,1622,2,3244,1,1,0,0,0,1,3244,3244,0
4332,"TX","Harris (County)","KATEY",77493,1,3317,1,3317,0,1,0,0,0,1,500,0,0
4332,"TX","Harris (County)","PASADENA",77507,8,838,4,3353,3,1,0,0,0,3,3132,0,2132
4332,"TX","Caldwell (County)","KYLE",78640,6,676,5,3379,3,2,0,0,0,1,3088,3088,0
4332,"TX","Caldwell (County)","FENTRESS",78622,1,3448,1,3448,0,1,0,0,0,1,6806,3448,3358
4332,"TX","Fort Bend (County)","BOOTH",77469,2,1738,2,3476,0,2,0,0,0,1,5445,1291,2087
4332,"TX","Brazoria (County)","HOUSTON",77021,1,3534,1,3534,0,1,0,0,0,1,2927,2927,0
4332,"TX","Harris (County)","RICHMOND",77406,4,1360,3,4080,2,1,0,0,0,1,6820,3144,2240
4332,"TX","Harris (County)","LEAGUE CITY",77573,11,584,7,4085,4,3,0,0,0,1,500,0,0
4332,"TX","Harris (County)","CLOVERLEAF",77015,1,4413,1,4413,0,1,0,0,0,1,4413,4413,0
4332,"TX","Colorado (County)","OAKLAND",78951,6,747,6,4481,1,5,0,0,0,2,1497,0,0
4332,"TX","Fort Bend (County)","HOUSTON",77099,15,563,8,4506,4,4,0,0,0,2,622,172,0
4332,"TX","Chambers (County)","PEARLAND",77584,1,4637,1,4637,0,1,0,0,0,1,7549,3985,2912
4332,"TX","Hardin (County)","LIVINGSTON",77351,1,4834,1,4834,0,1,0,0,0,1,5126,3728,1398
4332,"TX","Harris (County)","HOUSTON",77396,7,986,5,4929,3,2,0,0,0,4,6329,4475,0
4332,"TX","Austin (County)","BRENHAM",77833,2,2531,2,5062,0,2,0,0,0,1,3124,3124,0
4332,"TX","Fort Bend (County)","ARCONA",77583,1,5153,1,5153,0,1,0,0,0,1,12531,4106,3688
4332,"TX","Galveston (County)","JAMAICA BEACH",77554,15,577,9,5195,6,3,0,0,0,2,1000,0,0
4332,"TX","Colorado (County)","ALTAIR",77412,10,578,9,5204,4,5,0,0,0,3,1500,0,0
4332,"TX","Austin (County)","INDUSTRY",78944,5,1078,5,5389,2,3,0,0,0,2,850,850,0
4332,"TX","Harris (County)","BEAUMONT",77705,1,5431,1,5431,0,1,0,0,0,1,420,0,0
4332,"TX","Calhoun (County)","POINT COMFORT",77979,38,260,21,5453,6,15,0,0,0,12,7930,278,1066
4332,"TX","Brazoria (County)","BOLING",77420,1,5594,1,5594,0,1,0,0,0,0,0,0,0
4332,"TX","Chambers (County)","LIBERTY",77575,6,1866,3,5597,1,2,0,0,0,2,4483,3983,0
4332,"TX","Jefferson (County)","BEAIMONT",77705,1,5680,1,5680,0,1,0,0,0,1,6180,5680,0
4332,"TX","Harris (County)","TEXAS CITY",77590,1,5711,1,5711,0,1,0,0,0,1,500,0,0
4332,"TX","Goliad (County)","BERCLAIR",78101,1,5712,1,5712,0,1,0,0,0,1,7962,5299,1750
4332,"TX","Fort Bend (County)","HOUSTON",77085,10,953,6,5718,2,4,0,0,0,2,5825,5825,0
4332,"TX","Harris (County)","HOUSTON",77346,1,5901,1,5901,0,1,0,0,0,0,0,0,0
4332,"TX","Caldwell (County)","HARWOOD",78632,5,1194,5,5969,2,3,0,0,0,3,3190,188,2502
4332,"TX","Grimes (County)","MILLICAN",77868,1,6030,1,6030,0,1,0,0,0,1,7424,6030,1394
4332,"TX","Bee (County)","PAWNEE",78102,3,2044,3,6131,0,3,0,0,0,1,5497,2323,1656
4332,"TX","Karnes (County)","GILLETT",78116,5,1302,5,6511,2,3,0,0,0,2,8756,4460,3362
4332,"TX","Austin (County)","CAT SPRING",78933,12,730,9,6573,7,2,0,0,0,4,8822,5370,1952
4332,"TX","Harris (County)","JERSEY VILLAGE",77040,26,405,17,6879,11,6,0,0,0,8,9140,0,5640
4332,"TX","Hardin (County)","HOUSTON",77049,1,6901,1,6901,0,1,0,0,0,1,6901,6901,0
4332,"TX","Harris (County)","PRAIRIE VIEW",77484,2,3453,2,6906,1,1,0,0,0,1,8648,6681,1742
4332,"TX","Bastrop (County)","ROSANKY",78953,5,1395,5,6977,1,4,0,0,0,2,1100,1100,0
4332,"TX","Calhoun (County)","MADISONVILLE",77864,1,7020,1,7020,0,1,0,0,0,1,7020,5127,0
4332,"TX","Jefferson (County)","PORTH ARTHUR",77640,1,7038,1,7038,0,1,0,0,0,1,7038,7038,0
4332,"TX","Jasper (County)","MAGNOLIA SPRINGS",75956,10,791,9,7122,5,4,0,0,0,5,8873,4511,2362
4332,"TX","Harris (County)","VICTORIA",77905,1,7419,1,7419,0,1,0,0,0,0,0,0,0
4332,"TX","Lavaca (County)","SHINER",77984,38,278,27,7497,11,16,0,0,0,7,5796,581,1048
4332,"TX","Jefferson (County)","GROVES",77642,1,7602,1,7602,0,1,0,0,0,1,9000,7602,1398
4332,"TX","Gonzales (County)","HARWOOD",78632,9,904,9,8137,4,5,0,0,0,2,5392,3004,0
4332,"TX","Aransas (County)","BAYSIDE",78340,2,4296,2,8591,0,2,0,0,0,2,9808,6374,2934
4332,"TX","DeWitt (County)","WESTHOFF",77994,11,790,11,8693,5,6,0,0,0,4,8553,3255,2224
4332,"TX","Harris (County)","LIBERTY",77575,3,2898,3,8694,2,1,0,0,0,2,10558,5156,1594
4332,"TX","Brazoria (County)","FRESNO",77545,5,1795,5,8974,2,3,0,0,0,2,1099,500,0
4332,"TX","Fort Bend (County)","HOUSTON",77072,1,9171,1,9171,0,1,0,0,0,1,11303,8242,2132
4332,"TX","Brazoria (County)","BAILEY'S PRAIRIE",77515,2,4723,2,9445,1,1,0,0,0,1,2448,0,1948
4332,"TX","Caldwell (County)","BUDA",78610,2,4729,2,9457,1,1,0,0,0,1,11959,9457,2502
4332,"TX","Bee (County)","PAWNEE",78145,7,1364,7,9549,2,5,0,0,0,2,8635,5768,1656
4332,"TX","Caldwell (County)","UHLAND",78640,5,1913,5,9564,1,4,0,0,0,0,0,0,0
4332,"TX","Brazoria (County)","SANTA FE",77510,1,9919,1,9919,0,1,0,0,0,1,13562,0,1906
4332,"TX","Fort Bend (County)","FOUR CORNERS",77498,1,9927,1,9927,0,1,0,0,0,1,11642,9510,2132
4332,"TX","Austin (County)","BURTON",77835,1,9960,1,9960,0,1,0,0,0,1,9960,9960,0
4332,"TX","Brazoria (County)","SURFSIDE BEACH",77541,43,399,25,9985,11,14,0,0,0,15,12154,1845,3554
4332,"TX","Jackson (County)","LA SALLE",77969,18,867,12,10400,3,9,0,0,0,4,12748,8166,3582
4332,"TX","Jefferson (County)","PT ARTHUR",77642,1,18800,1,18800,0,0,1,0,0,1,16253,16253,0
4332,"TX","DeWitt (County)","YOAKUM",77995,84,621,57,35400,21,36,0,0,0,17,28185,16590,3082
4332,"TX","Galveston (County)","LEAGUE CITY",77565,7,2007,5,10033,2,3,0,0,0,2,9523,4196,1594
4332,"TX","Bastrop (County)","DALE",78616,8,1438,7,10069,2,5,0,0,0,2,905,686,0
4332,"TX","Galveston (County)","SANTA FE",77511,1,10297,1,10297,0,0,1,0,0,1,13213,10047,2666
4332,"TX","Harris (County)","SHELDON",77049,1,10345,1,10345,0,0,1,0,0,1,11703,9461,1742
4332,"TX","Fayette (County)","ROUND TOP",78954,8,1295,8,10362,3,5,0,0,0,2,9509,9009,0
4332,"TX","Calhoun (County)","POINT COMFORT",77978,41,857,13,11140,4,9,0,0,0,14,16407,5207,2247
4332,"TX","Jasper (County)","MAURICEVILLE",77632,1,11246,1,11246,0,0,1,0,0,1,1162,0,1162
4332,"TX","Austin (County)","NEW ULM",78950,14,873,13,11355,8,5,0,0,0,4,11200,9700,0
4332,"TX","Harris (County)","PINEHURST",77362,1,11796,1,11796,0,0,1,0,0,1,9657,7025,2132
4332,"TX","Chambers (County)","BAYTOWN",77520,4,2955,4,11820,3,0,1,0,0,2,14272,11570,1952
4332,"TX","Galveston (County)","HIGH ISLAND",77623,28,667,18,12009,11,7,0,0,0,3,20449,6095,0
4332,"TX","Aransas (County)","ROCKPORT",78381,14,1093,11,12028,2,9,0,0,0,7,13771,8627,2888
4332,"TX","Jefferson (County)","BEAUMONT",77704,4,4087,3,12260,2,0,1,0,0,1,13539,10621,2418
4332,"TX","Jefferson (County)","CHINA",77713,6,2479,5,12393,3,1,1,0,0,2,16507,12938,3424
4332,"TX","Fayette (County)","WEST POINT",78963,14,1257,10,12565,1,9,0,0,0,4,7403,2014,2544
4332,"TX","Galveston (County)","HOUSTON",77089,1,12705,1,12705,0,0,1,0,0,1,500,0,0
4332,"TX","Jasper (County)","ORANGE",77632,3,4433,3,13299,1,2,0,0,0,2,3206,0,2706
4332,"TX","Harris (County)","MORGAN'S POINT",77571,2,6667,2,13335,1,0,1,0,0,1,12572,10978,1594
4332,"TX","Austin (County)","SAN FELIPE",77474,7,1909,7,13360,5,1,1,0,0,2,8034,319,2224
4332,"TX","DeWitt (County)","THOMASTON",77989,11,1347,10,13467,2,8,0,0,0,6,13675,9609,1938
4332,"TX","Fort Bend (County)","PECAN DRIVE",77498,1,13566,1,13566,0,0,1,0,0,1,2719,0,0
4332,"TX","Grimes (County)","WALLER",77484,5,2742,5,13710,1,4,0,0,0,3,10224,6436,3788
4332,"TX","Brazoria (County)","PEARLAND",77511,2,6927,2,13853,1,0,1,0,0,1,9803,9803,0
4332,"TX","Jasper (County)","MAURICEVILLE",77626,1,14797,1,14797,0,0,1,0,0,1,14194,12262,1932
4332,"TX","Harris (County)","RICHMOND",77407,5,5022,3,15067,2,0,1,0,0,3,1500,0,0
4332,"TX","Fort Bend (County)","HOUSTON",77089,2,7551,2,15101,0,1,1,0,0,2,6751,0,2912
4332,"TX","Brazoria (County)","IOWA COLONY",77583,19,2166,7,15163,6,0,1,0,0,4,2000,500,0
4332,"TX","Goliad (County)","REFUGIO",78377,3,5087,3,15262,1,2,0,0,0,1,500,0,0
4332,"TX","Colorado (County)","WEIMAR",78962,71,398,39,15541,14,25,0,0,0,18,16251,2898,5532
4332,"TX","Jefferson (County)","PORT ARTHUR",77643,2,7791,2,15582,1,0,1,0,0,2,17952,11801,1370
4332,"TX","Harris (County)","HOUSTOM",77025,1,15598,1,15598,0,0,1,0,0,1,1742,0,1742
4332,"TX","Jefferson (County)","SABINE PASS",77655,49,406,39,15821,22,17,0,0,0,12,28724,5354,4822
4332,"TX","Harris (County)","WILLIS",77318,2,7970,2,15941,0,1,1,0,0,2,20015,13190,2132
4332,"TX","Brazoria (County)","HOUSTON",77026,1,16054,1,16054,0,0,1,0,0,1,18502,13462,1948
4332,"TX","Harris (County)","ROCKPORT",78382,1,16344,1,16344,0,0,1,0,0,0,0,0,0
4332,"TX","Fort Bend (County)","ORCHARD",77464,13,1644,10,16439,5,4,1,0,0,2,15064,10211,2132
4332,"TX","Galveston (County)","ARCADIA",77517,4,4165,4,16662,0,3,1,0,0,3,3455,861,1594
4332,"TX","Hardin (County)","PINEWOOD ESTATES",77659,1,16763,1,16763,0,0,1,0,0,1,12219,11137,832
4332,"TX","Jefferson (County)","BRIDGE CITY",77611,2,8482,2,16965,1,0,1,0,0,1,14947,11663,3034
4332,"TX","Bee (County)","NORMANNA",78142,24,908,19,17247,7,12,0,0,0,6,8682,2951,3312
4332,"TX","Jasper (County)","CALL",75933,28,980,18,17633,7,11,0,0,0,13,17261,7199,6234
4332,"TX","Harris (County)","HOUSTO",77096,1,17782,1,17782,0,0,1,0,0,1,19710,16708,1594
4332,"TX","Galveston (County)","ALGOA",77511,4,4575,4,18299,0,4,0,0,0,4,15766,10310,1952
4332,"TX","Jefferson (County)","VIDOR",77662,3,6118,3,18354,1,1,1,0,0,3,20479,16158,1712
4332,"TX","Fayette (County)","FAYETTEVILLE",78940,14,1319,14,18467,6,8,0,0,0,9,17886,1728,2522
4332,"TX","Calhoun (County)","LONG MOTT",77979,2,9376,2,18753,0,1,1,0,0,2,3550,3300,0
4332,"TX","Jefferson (County)","BEAUMONT",77709,1,18764,1,18764,0,0,1,0,0,1,18764,18764,0
4332,"TX","Brazoria (County)","SANTA FE",77517,3,6377,3,19132,1,2,0,0,0,2,9066,7023,1948
4332,"TX","Jasper (County)","WOODVILLE",75979,3,9824,2,19648,1,0,1,0,0,1,20248,13223,1200
4332,"TX","Galveston (County)","HOUSTON",77546,1,19766,1,19766,0,0,1,0,0,1,17667,16073,1594
4332,"TX","Chambers (County)","BAYTOWN",77522,1,20555,1,20555,0,0,0,1,0,1,20990,19954,0
4332,"TX","Grimes (County)","IOLA",77861,14,1871,11,20576,5,5,1,0,0,5,25195,17889,5734
4332,"TX","Fort Bend (County)","FRESNO",77583,4,5210,4,20841,0,3,1,0,0,3,20992,18040,1952
4332,"TX","Aransas (County)","PORT ARANSAS",78373,5,4181,5,20904,2,2,1,0,0,3,18152,10646,4600
4332,"TX","Gonzales (County)","SMILEY",78159,54,585,36,21058,15,21,0,0,0,8,13279,10343,1030
4332,"TX","Jackson (County)","LOLITA",77971,85,458,46,21073,19,27,0,0,0,18,21671,7340,7418
4332,"TX","Harris (County)","HOUSTON",77450,3,7226,3,21679,1,1,0,1,0,2,22893,16941,2132
4332,"TX","Brazoria (County)","RICHWOOD",77566,55,1365,17,23211,15,1,0,1,0,33,41279,20337,4439
4332,"TX","Lavaca (County)","MOULTON",77975,19,2333,10,23330,5,4,1,0,0,2,8617,6097,2020
4332,"TX","Harris (County)","BROOKSHIRE",77423,1,23614,1,23614,0,0,0,1,0,1,20884,0,20384
4332,"TX","Kleberg (County)","RIVIERA",78379,47,662,36,23821,19,17,0,0,0,18,27939,17145,3642
4332,"TX","Fort Bend (County)","FULSHEAR",77406,3,7958,3,23873,0,2,1,0,0,1,500,0,0
4332,"TX","Jefferson (County)","PORT ACRES",77640,5,4901,5,24505,2,1,2,0,0,2,11921,10209,1712
4332,"TX","Jefferson (County)","TAYLOR LANDING",77705,9,3514,7,24596,4,2,1,0,0,3,4540,616,3424
4332,"TX","Harris (County)","HOUSTON",77598,8,4103,6,24617,3,2,1,0,0,2,2805,1211,1594
4332,"TX","Bee (County)","SINTON",78387,31,1142,22,25134,5,16,1,0,0,5,15222,12508,1310
4332,"TX","Harris (County)","MISSOURI CITY",77489,41,1290,20,25802,6,14,0,0,0,8,29649,16551,10048
4332,"TX","Galveston (County)","TEXAS CITY",77539,10,3229,8,25833,5,1,2,0,0,2,14122,11670,1952
4332,"TX","Fort Bend (County)","ROSENBERG",77469,290,276,94,25968,65,28,1,0,0,77,53954,12839,2132
4332,"TX","DeWitt (County)","NORDHEIM",78141,36,1091,24,26178,5,19,0,0,0,5,7736,4752,1374
4332,"TX","Bee (County)","TULETA",78162,21,1502,18,27029,5,13,0,0,0,6,26018,17482,7786
4332,"TX","Colorado (County)","SEALY",77474,1,27263,1,27263,0,0,0,1,0,1,1094,0,1094
4332,"TX","Harris (County)","HOU",77096,1,27373,1,27373,0,0,0,1,0,1,1844,0,1594
4332,"TX","Fayette (County)","FLATONIA",78941,27,1157,24,27760,12,11,1,0,0,12,15630,9033,1124
4332,"TX","Harris (County)","THE WOODLANDS",77389,10,5588,5,27942,4,0,0,1,0,6,6188,0,3688
4332,"TX","Bastrop (County)","PAIGE",78659,20,1563,18,28138,4,14,0,0,0,7,14143,6425,5748
4332,"TX","Jackson (County)","LA WARD",77970,33,1399,21,29386,8,12,1,0,0,9,31433,19741,9192
4332,"TX","Bee (County)","PETTUS",78146,41,981,30,29436,10,20,0,0,0,11,28930,18986,7032
4332,"TX","Jackson (County)","VANDERBILT",77991,54,679,44,29891,17,27,0,0,0,9,20501,13903,3830
4332,"TX","Harris (County)","DICKINSON",77539,8,5160,6,30960,3,1,2,0,0,3,34256,24915,5044
4332,"TX","Jackson (County)","PALACIOS",77465,90,763,41,31292,15,26,0,0,0,28,34185,15202,7328
4332,"TX","Bastrop (County)","ELGIN",78621,53,964,34,32782,20,14,0,0,0,24,52616,19797,18179
4332,"TX","Caldwell (County)","MAXWELL",78656,18,2588,13,33649,4,7,2,0,0,3,26975,22427,4548
4332,"TX","Brazoria (County)","OLD OCEAN",77463,5,8462,4,33850,1,1,2,0,0,3,27287,17575,3812
4332,"TX","Chambers (County)","HANKAME",77560,1,34327,1,34327,0,0,0,0,1,1,5144,0,4394
4332,"TX","Aransas (County)","ARANSAS PASS",78335,3,11444,3,34333,0,2,0,0,1,3,34365,30986,1444
4332,"TX","Hardin (County)","HOUSTON",77078,1,34478,1,34478,0,0,0,0,1,1,33300,26031,2142
4332,"TX","Fayette (County)","LEDBETTER",78946,7,6898,5,34492,2,2,0,0,1,2,11830,0,7250
4332,"TX","Fort Bend (County)","MEADOWS PLACE",77477,85,774,45,34835,17,28,0,0,0,18,21050,9920,3380
4332,"TX","Fort Bend (County)","EAST BERNARD",77435,12,4360,8,34878,3,4,0,1,0,6,13411,2907,8504
4332,"TX","Harris (County)","HOUSTON",77098,131,440,80,35209,59,21,0,0,0,53,45822,13970,6216
4332,"TX","DeWitt (County)","YORKTOWN",78164,100,569,63,35857,27,36,0,0,0,16,25365,12774,3554
4332,"TX","Chambers (County)","MONT BELVIEU",77521,2,18389,2,36778,1,0,0,0,1,1,33300,28973,1594
4332,"TX","Karnes (County)","RUNGE",78151,37,1192,31,36937,8,23,0,0,0,14,35709,28098,5988
4332,"TX","Chambers (County)","COVE",77523,29,2010,19,38184,11,6,2,0,0,8,44216,29525,12518
4332,"TX","Colorado (County)","GARWOOD",77442,25,2129,18,38319,5,11,2,0,0,9,34453,25338,4376
4332,"TX","Brazoria (County)","ALVIN",77512,6,6478,6,38866,2,2,2,0,0,3,40424,33489,5460
4332,"TX","Brazoria (County)","DANCIGER",77431,5,7774,5,38871,1,2,2,0,0,4,36540,18816,11034
4332,"TX","Bastrop (County)","RED ROCK",78662,34,1322,30,39660,15,14,1,0,0,14,17035,5660,3982
4332,"TX","Bee (County)","TYNAN",78391,37,1469,28,41122,4,23,1,0,0,12,17990,4203,9442
4332,"TX","Chambers (County)","OLD RIVER WINFREE",77535,10,4216,10,42158,1,7,2,0,0,8,45125,34385,7254
4332,"TX","Fort Bend (County)","KENDLETON",77451,48,1185,37,43846,13,23,1,0,0,16,31275,16471,4702
4332,"TX","Fayette (County)","SMITHVILLE",78957,6,7332,6,43992,1,3,1,1,0,5,6016,99,4272
4332,"TX","Harris (County)","HOUSTON",77054,197,468,94,44016,62,31,1,0,0,49,50460,14475,3484
4332,"TX","Harris (County)","HOUSTON",77002,148,542,82,44428,70,11,0,1,0,37,66020,34573,17447
4332,"TX","Hardin (County)","WILDWOOD",77663,4,14816,3,44447,1,0,1,0,1,3,12159,8919,2740
4332,"TX","Lavaca (County)","YOAKUM",77995,104,662,68,45021,31,37,0,0,0,27,31336,17812,5188
4332,"TX","Harris (County)","DAYTON",77535,9,5697,8,45579,3,3,1,1,0,5,47359,37540,9319
4332,"TX","Chambers (County)","OLD RIVER-WINFREE",77535,23,2628,18,47296,6,10,2,0,0,8,38589,26726,7450
4332,"TX","Hardin (County)","THICKET",77374,32,1761,27,47544,9,17,1,0,0,14,36247,29135,5312
4332,"TX","Hardin (County)","VOTAW",77376,35,1719,28,48126,11,15,2,0,0,14,55190,38924,9792
4332,"TX","Harris (County)","HUNTERS CREEK VILLAGE",77063,1,48259,1,48259,0,0,0,0,1,1,33300,33300,0
4332,"TX","Brazoria (County)","OYSTER CREEK",77541,69,1088,45,48971,20,24,1,0,0,25,59018,34517,8939
4332,"TX","Goliad (County)","FANNIN",77960,33,1772,28,49610,3,25,0,0,0,13,42065,31767,7772
4332,"TX","Goliad (County)","BERCLAIR",78107,50,1471,35,51497,8,26,1,0,0,25,54548,28453,17237
4332,"TX","Brazoria (County)","FRIENDSWOOD",77546,16,4712,11,51836,6,3,1,1,0,6,37398,19242,5582
4332,"TX","Brazoria (County)","PLEDGER",77468,3,17663,3,52989,0,1,1,1,0,2,36939,33385,3554
4332,"TX","Bastrop (County)","CEDAR CREEK",78612,57,1064,52,55351,20,32,0,0,0,20,29749,17246,6262
4332,"TX","Caldwell (County)","LOCKHART",78644,77,1261,44,55476,16,27,1,0,0,16,53337,34737,14500
4332,"TX","Gonzales (County)","NIXON",78140,74,968,60,58106,27,31,2,0,0,17,28183,20225,1030
4332,"TX","Jefferson (County)","BEAUMONT",77702,209,471,131,61671,69,62,0,0,0,61,55196,24713,4596
4332,"TX","Jackson (County)","GANADO",77962,166,747,83,61963,28,54,1,0,0,43,48325,21463,6198
4332,"TX","Hardin (County)","RYE",77369,10,6640,10,66404,1,7,1,1,0,9,77838,49121,7276
4332,"TX","Caldwell (County)","LULING",78648,38,2360,29,68444,8,19,2,0,0,12,42766,19423,15654
4332,"TX","Goliad (County)","VICTORIA",77905,90,1286,54,69469,13,40,1,0,0,34,50673,32275,4456
4332,"TX","Gonzales (County)","WAELDER",78959,60,1304,56,73014,20,35,1,0,0,16,42458,17342,13074
4332,"TX","Harris (County)","ATASCOCITA",77346,26,4895,15,73430,10,2,1,2,0,9,34386,25240,5646
4332,"TX","Galveston (County)","PORT BOLIVAR",77650,74,1528,49,74877,25,23,0,0,1,15,61150,44237,6820
4332,"TX","Harris (County)","STAFFORD",77477,50,2087,37,77204,18,16,3,0,0,12,50572,38213,10359
4332,"TX","Fayette (County)","SCHULENBURG",78956,73,1502,54,81097,11,42,1,0,0,24,75020,44485,19338
4332,"TX","Galveston (County)","CRYSTAL BEACH",77650,127,981,83,81456,43,39,0,1,0,33,89982,41042,22290
4332,"TX","Brazoria (County)","ARCOLA",77583,20,6094,14,85315,4,6,2,1,1,12,77034,55262,13272
4332,"TX","Lavaca (County)","HALLETTSVILLE",77964,122,997,86,85707,36,50,0,0,0,32,72961,44562,10041
4332,"TX","Colorado (County)","ALLEYTON",78935,41,2571,34,87426,10,23,0,1,0,17,71728,52394,6672
4332,"TX","Karnes (County)","KENEDY",78119,117,1007,87,87605,28,59,0,0,0,26,54666,39155,5254
4332,"TX","Harris (County)","KATY",77494,85,2205,40,88201,22,14,2,2,0,23,71186,42391,6036
4332,"TX","Chambers (County)","MONT BELVIEU",77580,11,9957,9,89612,2,2,4,1,0,6,54753,49195,1952
4332,"TX","Harris (County)","TAYLOR LAKE VILLAGE",77586,13,9966,9,89693,2,3,2,2,0,5,11405,0,9740
4332,"TX","Grimes (County)","BEDIAS",77831,45,2440,39,95143,12,25,2,0,0,21,93081,64347,17440
4332,"TX","Hardin (County)","SARATOGA",77585,80,1643,58,95293,19,38,1,0,0,33,105942,72331,16289
4332,"TX","Grimes (County)","ANDERSON",77830,35,3134,31,97160,10,20,0,1,0,16,91259,58808,14262
4332,"TX","Calhoun (County)","TIVOLI",77990,29,4400,23,101202,5,14,3,1,0,17,68208,38297,19710
4332,"TX","Lee (County)","DIME BOX",77853,22,4666,22,102662,5,15,0,1,1,9,69922,60826,7012
4332,"TX","Harris (County)","HUMBLE",77345,18,7946,13,103293,9,0,1,2,1,9,64882,50051,5646
4332,"TX","Fort Bend (County)","THOMPSONS",77469,17,7004,15,105057,4,7,2,2,0,10,76738,54674,16902
4332,"TX","Harris (County)","BAYTOWN",77523,38,3291,32,105298,12,16,4,0,0,17,76551,50312,17743
4332,"TX","Chambers (County)","BEACH CITY",77523,52,3037,35,106307,13,18,4,0,0,17,70272,56249,6665
4332,"TX","Harris (County)","WALLER",77484,70,2181,49,106870,20,25,3,1,0,27,105207,73671,24356
4332,"TX","Harris (County)","KLEIN",77379,13,12350,9,111151,5,0,1,2,1,5,54234,44066,8668
4332,"TX","Galveston (County)","GALVESTON",77554,246,882,130,114596,73,54,3,0,0,69,98828,43086,23070
4332,"TX","Fort Bend (County)","DAMON",77430,30,4986,23,114682,4,14,3,2,0,15,54036,34846,13126
4332,"TX","Chambers (County)","MONT BELVIEU",77535,21,7709,15,115636,4,2,9,0,0,10,70325,57721,10353
4332,"TX","Grimes (County)","RICHARDS",77873,17,7776,15,116636,4,6,4,0,1,10,90482,61121,7278
4332,"TX","Harris (County)","HOUSTON",77006,283,653,184,120151,131,52,1,0,0,91,87590,38658,7990
4332,"TX","Fort Bend (County)","SUGAR LAND",77478,600,421,291,122394,173,117,0,1,0,160,154908,47621,24428
4332,"TX","Calhoun (County)","PORT O CONNOR",77982,202,1106,111,122720,18,91,2,0,0,48,99994,56181,23602
4332,"TX","Caldwell (County)","DALE",78616,51,2569,48,123321,16,27,3,2,0,21,133035,84462,21216
4332,"TX","Harris (County)","CONROE",77385,4,31898,4,127592,0,0,1,1,2,4,35781,19846,6570
4332,"TX","Austin (County)","SIMONTON",77485,7,18308,7,128154,2,3,0,1,1,4,11938,750,6470
4332,"TX","Chambers (County)","STOWELL",77665,38,3847,34,130785,6,23,3,2,0,18,85616,57685,13598
4332,"TX","Hardin (County)","BATSON",77519,94,1986,69,137013,22,43,4,0,0,41,121431,94944,14340
4332,"TX","Harris (County)","HOUSTON",77003,269,817,170,138808,75,92,3,0,0,72,137217,73499,17440
4332,"TX","Karnes (County)","KARNES CITY",78118,118,1394,101,140746,34,65,1,0,1,39,114715,81095,17640
4332,"TX","Chambers (County)","STOWELL",77661,51,3497,42,146859,6,32,3,0,1,28,115635,84167,13174
4332,"TX","Jasper (County)","EVADALE",77615,57,4390,34,149266,10,19,4,1,0,20,103766,81701,14818
4332,"TX","Fort Bend (County)","KATY",77493,18,9968,15,149516,5,3,3,4,0,11,82855,57086,14314
4332,"TX","Harris (County)","HOUSTON",77036,529,496,314,155620,179,132,3,0,0,139,157729,59527,32051
4332,"TX","Fort Bend (County)","THOMPSONS",77481,23,8137,21,170877,8,7,3,1,2,14,87842,57808,24784
4332,"TX","Bee (County)","SKIDMORE",78389,195,1150,149,171310,29,118,1,1,0,60,154762,95947,36008
4332,"TX","Austin (County)","BELLVILLE",77418,136,1732,101,174941,51,45,4,0,1,54,74046,34182,12266
4332,"TX","Grimes (County)","NAVASOTA",77868,118,1916,92,176253,20,67,5,0,0,29,103484,79668,10970
4332,"TX","Bastrop (County)","BASTROP",78602,189,1172,154,180495,67,83,4,0,0,72,163325,78886,41200
4332,"TX","Jasper (County)","EVADALE",77612,73,4686,41,192113,14,24,0,0,3,20,152388,121618,21370
4332,"TX","Jasper (County)","BROOKELAND",75931,113,2652,73,193582,27,41,3,2,0,40,211327,150709,37800
